-6.1270489, 53.2882555
-6.126995, 53.2883796
-6.1269857, 53.2884095
-6.127175989759609, 53.28801126523559
-6.1270668, 53.2882211
-6.1276899, 53.2862822
-6.127175989759609, 53.28801126523559
-6.123112350371457, 53.28122452434868
-6.1242369, 53.281562
-6.1247234, 53.2817234
-6.1251903, 53.281902
-6.1255216, 53.2820454
-6.1258594, 53.2822271
-6.1262325, 53.2824611
-6.126539, 53.2826833
-6.126899, 53.283007
-6.1271481, 53.2832939
-6.1273816, 53.2836347
-6.1275211, 53.2839287
-6.1276385, 53.2842733
-6.1276907, 53.2846617
-6.1277051, 53.2850071
-6.1276985, 53.2857572
-6.1276899, 53.2862822
-6.1231083, 53.2812377
-6.123112350371457, 53.28122452434868
-6.1231083, 53.2812377
-6.12310378367575, 53.28125246449064
-6.1276398, 53.2862852
-6.1276502, 53.28592
-6.1276502, 53.2856697
-6.1276502, 53.2852163
-6.1276457, 53.2848261
-6.1275891, 53.2843237
-6.1274774, 53.2839416
-6.1273298, 53.2836423
-6.1270885, 53.2832949
-6.1268411, 53.2830098
-6.1265372, 53.2827354
-6.12619, 53.282478
-6.1258175, 53.2822455
-6.1254867, 53.28207
-6.1251604, 53.2819275
-6.124696, 53.2817511
-6.1241886, 53.2815843
-6.1230954, 53.2812499
-6.12310378367575, 53.28125246449064
-6.1113708, 53.2777136
-6.1110883, 53.2776244
-6.1110883, 53.2776244
-6.1098936, 53.2772887
-6.1091398, 53.2771026
-6.1082419, 53.2768745
-6.1073891, 53.2766722
-6.1070302, 53.2765846
-6.1061764, 53.2763764
-6.1056942, 53.2762569
-6.1047482, 53.2760231
-6.1046453, 53.2759977
-6.1031915, 53.2756351
-6.103403464088852, 53.27568796709219
-6.1033953, 53.2757207
-6.103403464088852, 53.27568796709219
-6.1033953, 53.2757207
-6.103409800982242, 53.275661912348646
-6.1010735, 53.2750759
-6.1017974, 53.2752582
-6.1031884, 53.2756073
-6.103409800982242, 53.275661912348646
-6.0964967, 53.2718812
-6.0965776, 53.2721154
-6.0966831, 53.2723435
-6.0968354, 53.2725779
-6.097095, 53.2728984
-6.0974186, 53.2732169
-6.0977811, 53.2735054
-6.0980574, 53.2737112
-6.0984768, 53.2739812
-6.0989204, 53.2742399
-6.0996922, 53.2745974
-6.1003753, 53.2748627
-6.1010735, 53.2750759
-6.096776, 53.2706285
-6.0967376, 53.2706869
-6.096615, 53.2708436
-6.0965199, 53.2709877
-6.0964481, 53.2711672
-6.0964185, 53.2713605
-6.0964967, 53.2718812
-6.0994369, 53.2690085
-6.0988055, 53.2692585
-6.0983004, 53.2694746
-6.0978116, 53.2697136
-6.0974445, 53.2699359
-6.0970974, 53.2702471
-6.0969224, 53.270438
-6.096776, 53.2706285
-6.1071605, 53.2659917
-6.1068819, 53.266202
-6.1062741, 53.2665589
-6.1058653, 53.2667482
-6.105422, 53.2669168
-6.1044367, 53.2672785
-6.1038759, 53.2674827
-6.1031882, 53.2677375
-6.1020654, 53.2681219
-6.1001634, 53.2687353
-6.0994369, 53.2690085
-6.1073304, 53.2658085
-6.1071605, 53.2659917
-6.1086692, 53.2639394
-6.1083591, 53.264376
-6.107922, 53.2650909
-6.1077419, 53.2653513
-6.107557, 53.2655725
-6.1073304, 53.2658085
-6.1088086, 53.2637492
-6.1086692, 53.2639394
-6.1122107, 53.2598567
-6.112157, 53.2599558
-6.1120764, 53.2600833
-6.1117522, 53.2605897
-6.1113384, 53.2611191
-6.1110439, 53.2614564
-6.1107119, 53.2617881
-6.1103359, 53.2621414
-6.1099443, 53.2625021
-6.10962, 53.2628263
-6.1092009, 53.2632761
-6.1088086, 53.2637492
-6.1126041, 53.2588703
-6.1125443, 53.2590603
-6.1124259, 53.2593813
-6.1122619, 53.2597527
-6.1122107, 53.2598567
-6.1129049, 53.2575706
-6.1128187, 53.2580428
-6.1126701, 53.2586091
-6.1126041, 53.2588703
-6.1129205, 53.2574815
-6.1129049, 53.2575706
-6.1129816, 53.256752
-6.1129534, 53.2571976
-6.1129205, 53.2574815
-6.112996, 53.2563005
